"NUM_CNPJ_CPF","NOM_FORNECEDOR","MUNICIPIO","UF","NUM_FISCAL","DAT_NOTA_FISCAL","VLR_NOTA","CATEGORIA","LOCAL ","UF LOCAL DA VIAGEM","DAT_INI","DAT_FIM","DSC_OBJETO_EVENTO"
"07236524000206","J NETO E CIA LTDA","FORTALEZA","CE","3795",14/07/2014,16074,"FORNECIMENTO DE ALIMENTAÇÃO","FORTALEZA","CE",07/07/2014,15/07/2014,"PARTICIPAR DA VI CÚPULA DO BRICS"
"20880245000168","HOTEL NACIONAL INN SAO CARLOS LTDA","SÃO CARLOS","SP","086843",14/07/2014,5499,"FORNECIMENTO DE ALIMENTAÇÃO","FORTALEZA","CE",07/07/2014,15/07/2014,"PARTICIPAR DA VI CÚPULA DO BRICS"
"08967872000135","COCO BAMBU FRUTOS DO MAR COMÉRCIO DE ALIMENTOS LTDA","FORTALEZA","CE","237446",15/07/2014,"553,75","FORNECIMENTO DE ALIMENTAÇÃO","FORTALEZA","CE",07/07/2014,15/07/2014,"PARTICIPAR DA VI CÚPULA DO BRICS"
"15330674000121","COSTELARIA CACAU LTDA ME","FORTALEZA","CE","2011",15/07/2014,6250,"FORNECIMENTO DE ALIMENTAÇÃO","FORTALEZA","CE",07/07/2014,15/07/2014,"PARTICIPAR DA VI CÚPULA DO BRICS"
"00090130000162","GONÇALVES&GRIGOL LTDA","URUGUAIANA","RS","8646",18/07/2014,"529,2","FORNECIMENTO DE ALIMENTAÇÃO","URUGUAIANA","RS",17/07/2014,19/07/2014,"SOBREVOO ÀS ÁREAS ATINGIDAS PELAS ENCHENTES, SEGUIDO DE REUNIÃO DE COORDENAÇÃO.
"
"94629334000172","BRESCIA ALIMENTOS LTDA-PÃO NO CESTO","PORTO ALEGRE","RS","12171",19/07/2014,16,"GENEROS DE ALIMENTAÇÃO","PORTO ALEGRE","RS",18/07/2014,19/07/2014,"Cerimonia de posse das novas diretorias da FIERGS e Centro das Industrias do Rio Grande do Sul"
"94629334000172","BRESCIA ALIMENTOS LTDA-PÃO NO CESTO","PORTO ALEGRE","RS","12172",19/07/2014,"7900,3","FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",18/07/2014,19/07/2014,"Cerimonia de posse das novas diretorias da FIERGS e Centro das Industrias do Rio Grande do Sul"
"13447416000102","S.T.R. VARGAS","URUGUAIANA","RS","184635",19/07/2014,"22,5","GENEROS DE ALIMENTAÇÃO","URUGUAIANA","RS",17/07/2014,19/07/2014,"SOBREVOO ÀS ÁREAS ATINGIDAS PELAS ENCHENTES, SEGUIDO DE REUNIÃO DE COORDENAÇÃO.
"
"17479127000138","DROGARIA POSTO 3 LTDA - EPP","RIO DE JANEIRO","RJ","12689",23/07/2014,"26,04","GENEROS DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",22/07/2014,24/07/2014,"Visita as obras do Parque Olímpico e Vila dos Atletas - Local Barra da Tijuca"
"17479127000138","DROGARIA POSTO 3 LTDA - EPP","RIO DE JANEIRO","RJ","8756",23/07/2014,"10,52","GENEROS DE ALIMENTAÇÃO","SAO JOAO DO MERETI","RJ",22/07/2014,24/07/2014,"EVENTO ELEITORAL - JANTAR COM LIDERANÇAS POLITICIAS."
"09259358000299","MELONGENA PARTICIPAÇÕES LTDA","ANGRA DOS REIS","RJ","55735",24/07/2014,"5951,25","FORNECIMENTO DE ALIMENTAÇÃO","ANGRA DOS REIS","RJ",22/07/2014,24/07/2014,"visita às obras de integração do FPSO"
"04174787000169","TOLEDO JR LANCHES LTDA","RIO DE JANEIRO","RJ","119",24/07/2014,15200,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",22/07/2014,24/07/2014,"Visita as obras do Parque Olímpico e Vila dos Atletas - Local Barra da Tijuca"
"04174787000169","TOLEDO JR LANCHES LTDA","RIO DE JANEIRO","RJ","118",24/07/2014,6802,"FORNECIMENTO DE ALIMENTAÇÃO","SAO JOAO DO MERETI","RJ",22/07/2014,24/07/2014,"EVENTO ELEITORAL - JANTAR COM LIDERANÇAS POLITICIAS."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","6660",31/07/2014,2800,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",28/07/2014,31/07/2014,"Evento Eleitoral - 14 Plenaria Nacional da CUT"
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","6658",31/07/2014,3780,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",28/07/2014,31/07/2014,"Evento Eleitoral - 14 Plenaria Nacional da CUT"
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","6659",31/07/2014,30,"GENEROS DE ALIMENTAÇÃO","SÃO PAULO","SP",28/07/2014,31/07/2014,"Evento Eleitoral - 14 Plenaria Nacional da CUT"
"17314329000553","RA CATERING LTDA - THE COLLECTION-CUMBICA SP","SÃO PAULO","SP","39816",31/07/2014,133,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",28/07/2014,31/07/2014,"Evento Eleitoral - 14 Plenaria Nacional da CUT"
"05481013000143","MEDEIROS E ROCHA LTDA ME","MONTES CLAROS","MG","070",01/08/2014,"312,18","FORNECIMENTO DE ALIMENTAÇÃO","MONTES CARLOS","MG",29/07/2014,01/08/2014,"lançamento da cmpanha de Josué Gomes, candidato ao Senado Federal"
"02427980000139","TDA DISTRIBUIDORA DE ALIMENTOS LTDA","MONTES CLAROS","MG","810",01/08/2014,"4776,5","FORNECIMENTO DE ALIMENTAÇÃO","MONTES CARLOS","MG",29/07/2014,01/08/2014,"lançamento da cmpanha de Josué Gomes, candidato ao Senado Federal"
"11345877000300","J.M. DE ARAUJO CONCEIÇÃO COMERCIO - EPP","ALTAMIRA","PA","173314",04/08/2014,13,"GENEROS DE ALIMENTAÇÃO","ALTAMIRA","PA",03/08/2014,05/08/2014,"Visitar as obras da UHE de Belo Monte"
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","6685",04/08/2014,20,"GENEROS DE ALIMENTAÇÃO","GUARULHOS","SP",03/08/2014,04/08/2014,"Visita à UBS Jacy "
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","6682",04/08/2014,320,"FORNECIMENTO DE ALIMENTAÇÃO","GUARULHOS","SP",03/08/2014,04/08/2014,"Visita à UBS Jacy "
"12584468000150","MINI BOX STO ANTONIO LTDA ME","ALMEIRIM","PA","185",05/08/2014,"238,45","FORNECIMENTO DE ALIMENTAÇÃO","ALMEIRIM","PA",04/08/2014,05/08/2014,"Visita à Torre de Energia na cidade de Almeirim"
"12905728000141","RILLO & SOUZA LTDA - ME","ALTAMIRA","PA","1008",05/08/2014,920,"FORNECIMENTO DE ALIMENTAÇÃO","ALTAMIRA","PA",03/08/2014,05/08/2014,"Visitar as obras da UHE de Belo Monte"
"18930239000126","MARTINHO E MELO LTDA","ALTAMIRA","PA","000170",05/08/2014,320,"FORNECIMENTO DE ALIMENTAÇÃO","ALTAMIRA","PA",03/08/2014,05/08/2014,"Visitar as obras da UHE de Belo Monte"
"12584468000150","MINI BOX STO ANTONIO LTDA ME","ALMEIRIM","PA","46577",06/08/2014,570,"FORNECIMENTO DE ALIMENTAÇÃO","ALMEIRIM","PA",04/08/2014,05/08/2014,"Visita à Torre de Energia na cidade de Almeirim"
"10379449000166","IPE CENTER HOTEL LTDA","SÃO JOSÉ DO RIO PRETO","SP","529",07/08/2014,576,"FORNECIMENTO DE ALIMENTAÇÃO","ITURAMA","MG",06/08/2014,08/08/2014,"1-ITURAMA-MG:Visita ao lote 5 da Ferrovia Norte-Sul;  2- ARABÁ-SP : Visita às obras da Ponte sobre o Rio Grande."
"04334564000111","NOVA LANCHONETE SÃO PAULO","SÃO PAULO","SP","38209",07/08/2014,180,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",04/08/2014,07/08/2014,"CANINDÉ- EVENTO ELEITORAL - Participar de Encontro com Sindicalistas."
"01229326000158","MARTINS DELGADO E CIA LTDA","VOTUPORANGA","SP","28355",07/08/2014,"28,95","GENEROS DE ALIMENTAÇÃO","ITURAMA","MG",06/08/2014,08/08/2014,"1-ITURAMA-MG:Visita ao lote 5 da Ferrovia Norte-Sul;  2- ARABÁ-SP : Visita às obras da Ponte sobre o Rio Grande."
"50119742000109","THERMAS DO ANHANGUERA S/A","FERNANDÓPOLIS","SP","11977",08/08/2014,1373,"FORNECIMENTO DE ALIMENTAÇÃO","ITURAMA","MG",06/08/2014,08/08/2014,"1-ITURAMA-MG:Visita ao lote 5 da Ferrovia Norte-Sul;  2- ARABÁ-SP : Visita às obras da Ponte sobre o Rio Grande."
"06211443000108","VALTAIR A. DA SILVA & MIRANDA LTDA - ME","ITURAMA","MG","527",08/08/2014,"7415,5","FORNECIMENTO DE ALIMENTAÇÃO","ITURAMA","MG",06/08/2014,08/08/2014,"1-ITURAMA-MG:Visita ao lote 5 da Ferrovia Norte-Sul;  2- ARABÁ-SP : Visita às obras da Ponte sobre o Rio Grande."
"71796502000119","SALI POINT SUPER LANCHES LTDA","SAÃO PAULO","SP","49094",08/08/2014,179,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",06/08/2014,08/08/2014,"1 - Encontro co lideranças femininas da Assembléia de Deus - Ministério de Madu - reira - CIBEN 2014 ; 2 - OSASCO-SP -Caminhada de Campanha em OSASCO. ."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","6721",08/08/2014,14,"GENEROS DE ALIMENTAÇÃO","SÃO PAULO","SP",04/08/2014,07/08/2014,"CANINDÉ- EVENTO ELEITORAL - Participar de Encontro com Sindicalistas."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","6720",08/08/2014,5400,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",04/08/2014,07/08/2014,"CANINDÉ- EVENTO ELEITORAL - Participar de Encontro com Sindicalistas."
"72958002000107","PANIFICADORA SÃO JOÃO DE VOTUPORANGA - EPP","VOTUPORANGA","SP","2092",08/08/2014,"580,08","FORNECIMENTO DE ALIMENTAÇÃO","ITURAMA","MG",06/08/2014,08/08/2014,"1-ITURAMA-MG:Visita ao lote 5 da Ferrovia Norte-Sul;  2- ARABÁ-SP : Visita às obras da Ponte sobre o Rio Grande."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","5100",09/08/2014,8640,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",06/08/2014,08/08/2014,"1 - Encontro co lideranças femininas da Assembléia de Deus - Ministério de Madu - reira - CIBEN 2014 ; 2 - OSASCO-SP -Caminhada de Campanha em OSASCO. ."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","5101",09/08/2014,20,"GENEROS DE ALIMENTAÇÃO","SÃO PAULO","SP",06/08/2014,08/08/2014,"1 - Encontro co lideranças femininas da Assembléia de Deus - Ministério de Madu - reira - CIBEN 2014 ; 2 - OSASCO-SP -Caminhada de Campanha em OSASCO. ."
"61585865041850","RAIADROGASIL S/A","ANAPOLIS","GO","3707",11/08/2014,"13,54","GENEROS DE ALIMENTAÇÃO","ANÁPOLIS","GO",11/08/2014,12/08/2014,"Visita à Ferrovia Norte Sul - Tramo Central e Sul."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","5109",11/08/2014,20,"GENEROS DE ALIMENTAÇÃO","SÃO PAULO","SP",09/08/2014,11/08/2014,"Evento Eleitoral - Encontro com a Juventude."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","5107",11/08/2014,4600,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",09/08/2014,11/08/2014,"Evento Eleitoral - Encontro com a Juventude."
"10766262000115","PANIFICADORA CENTRO ANÁPOLIS LTDA","ANAPOLIS","GO","004615",12/08/2014,2100,"FORNECIMENTO DE ALIMENTAÇÃO","ANÁPOLIS","GO",11/08/2014,12/08/2014,"Visita à Ferrovia Norte Sul - Tramo Central e Sul."
"09505601000120","SUPERATACADO CENTRONORTE C. A. LTDA","PORTO VELHO","RO","50253",12/08/2014,"7,89","GENEROS DE ALIMENTAÇÃO","PORTO VELHO","RO",11/08/2014,13/08/2014,"Visita à UEH Jirau . Missão cancelada"
"09505601000120","SUPERATACADO CENTRONORTE C. A. LTDA","PORTO VELHO","RO","50258",12/08/2014,"11009,12","GENEROS DE ALIMENTAÇÃO","PORTO VELHO","RO",11/08/2014,13/08/2014,"Visita à UEH Jirau . Missão cancelada"
"09505601000120","SUPERATACADO CENTRONORTE C. A. LTDA","PORTO VELHO","RO","50252",12/08/2014,"15,66","GENEROS DE ALIMENTAÇÃO","PORTO VELHO","RO",11/08/2014,13/08/2014,"Visita à UEH Jirau . Missão cancelada"
"09505601000120","SUPERATACADO CENTRONORTE C. A. LTDA","PORTO VELHO","RO","50257",12/08/2014,"1151,2","GENEROS DE ALIMENTAÇÃO","PORTO VELHO","RO",11/08/2014,13/08/2014,"Visita à UEH Jirau . Missão cancelada"
"09505601000120","SUPERATACADO CENTRONORTE C. A. LTDA","PORTO VELHO","RO","50433",18/08/2014,"1778,83","GENEROS DE ALIMENTAÇÃO","PORTO VELHO","RO",17/08/2014,19/08/2014,"Visita à UHE Jirau"
"10373374000610","KMR COMÉRCIO DE ALIMENTOS LTDA - EPP","PORTO VELHO","RO","199869",18/08/2014,1665,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO VELHO","RO",17/08/2014,19/08/2014,"Visita à UHE Jirau"
"11753037000107","A DA COSTA A RAZZAK - EPP","PORTO VELHO","RO","180698",18/08/2014,"528,8","FORNECIMENTO DE ALIMENTAÇÃO","PORTO VELHO","RO",17/08/2014,19/08/2014,"Visita à UHE Jirau"
"05963158000180","KAIL & KAIL COMÉRCIO DE GELO LTDA ME","PORTO VELHO","RO","5437",18/08/2014,80,"GENEROS DE ALIMENTAÇÃO","PORTO VELHO","RO",17/08/2014,19/08/2014,"Visita à UHE Jirau"
"09505601000120","SUPERATACADO CENTRONORTE C. A. LTDA","PORTO VELHO","RO","50425",18/08/2014,"7,89","GENEROS DE ALIMENTAÇÃO","PORTO VELHO","RO",17/08/2014,19/08/2014,"Visita à UHE Jirau"
"09505601000120","SUPERATACADO CENTRONORTE C. A. LTDA","PORTO VELHO","RO","50426",18/08/2014,"15,66","GENEROS DE ALIMENTAÇÃO","PORTO VELHO","RO",17/08/2014,19/08/2014,"Visita à UHE Jirau"
"17256512001430","DROGARIA ARAUJO S.A","BELO HORIZONE","MG","016174",19/08/2014,"11,46","GENEROS DE ALIMENTAÇÃO","BELO HOIZONTE","MG",18/08/2014,20/08/2014,"Visita às Unidades do SENAI no Campus Horto"
"02586051000172","FRENESI GERSON NUNES MAGALHAES","PAULO AFONSO","BA","001678",19/08/2014,128,"FORNECIMENTO DE ALIMENTAÇÃO","PAULO AFONSO","BA",18/08/2014,21/08/2014,"Visita à Comunidade Batatinha"
"00338915000705","PAULISTA PRAIA HOTEL SA","RECIFE","PE","243512",19/08/2014,1113,"FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",13/08/2014,17/08/2014,"VELORIO EDUARDO CAMPOS"
"00338915000705","PAULISTA PRAIA HOTEL SA","RECIFE","PE","243530",19/08/2014,1113,"FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",13/08/2014,17/08/2014,"VELORIO EDUARDO CAMPOS"
"00338915000705","PAULISTA PRAIA HOTEL SA","RECIFE","PE","243513",19/08/2014,1113,"FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",13/08/2014,17/08/2014,"VELORIO EDUARDO CAMPOS"
"00338915000705","PAULISTA PRAIA HOTEL SA","RECIFE","PE","243534",19/08/2014,1113,"FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",13/08/2014,17/08/2014,"VELORIO EDUARDO CAMPOS"
"00338915000705","PAULISTA PRAIA HOTEL SA","RECIFE","PE","243519",19/08/2014,1113,"FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",13/08/2014,17/08/2014,"VELORIO EDUARDO CAMPOS"
"00338915000705","PAULISTA PRAIA HOTEL SA","RECIFE","PE","243511",19/08/2014,1113,"FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",13/08/2014,17/08/2014,"VELORIO EDUARDO CAMPOS"
"00338915000705","PAULISTA PRAIA HOTEL SA","RECIFE","PE","243522",19/08/2014,1113,"FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",13/08/2014,17/08/2014,"VELORIO EDUARDO CAMPOS"
"04342845000116","EMPREENDIMENTOS TUDO NO ESPETO","BELO HORIZONTE","MG","000434",20/08/2014,"8032,5","FORNECIMENTO DE ALIMENTAÇÃO","BELO HOIZONTE","MG",18/08/2014,20/08/2014,"Visita às Unidades do SENAI no Campus Horto"
"14795652000174","JANETE ANDRADE DOS SANTOS DE PAULO AFONSO ME","PAULO AFONSO","BA","793011",20/08/2014,20,"GENEROS DE ALIMENTAÇÃO","PAULO AFONSO","BA",18/08/2014,21/08/2014,"Visita à Comunidade Batatinha"
"02586051000172","FRENESI GERSON NUNES MAGALHAES","PAULO AFONSO","BA","1720",20/08/2014,128,"FORNECIMENTO DE ALIMENTAÇÃO","PAULO AFONSO","BA",18/08/2014,21/08/2014,"Visita à Comunidade Batatinha"
"02586051000172","FRENESI GERSON NUNES MAGALHAES","PAULO AFONSO","BA","1721",20/08/2014,496,"FORNECIMENTO DE ALIMENTAÇÃO","PAULO AFONSO","BA",18/08/2014,21/08/2014,"Visita à Comunidade Batatinha"
"14795652000174","JANETE ANDRADE DOS SANTOS DE PAULO AFONSO ME","PAULO AFONSO","BA","793012",20/08/2014,"32,5","GENEROS DE ALIMENTAÇÃO","PAULO AFONSO","BA",18/08/2014,21/08/2014,"Visita à Comunidade Batatinha"
"00977879000126","R D COMERCIAL DE ALIMENTOS E RAÇÕES LTDA. ME","PAULO AFONSO","BA","11804",20/08/2014,"88,06","GENEROS DE ALIMENTAÇÃO","PAULO AFONSO","BA",18/08/2014,21/08/2014,"Visita à Comunidade Batatinha"
"02178017000169","SANFERNANDO ALIMENTOS LTDA","RECIFE","PE","889",20/08/2014,2000,"FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",13/08/2014,17/08/2014,"VELORIO EDUARDO CAMPOS"
"14513135000165","VERCOL BR MANIA LOJA DE CONVENIENCIA LTDA ME","SALGUEIRO","PE","222736",20/08/2014,"1,99","GENEROS DE ALIMENTAÇÃO","CABROBO","PE",18/08/2014,21/08/2014,"´Visita àsobras do Projeto de Integração do Rio São Francisco (PISF)."
"09374064000127","W C & SILVA MERCADINHO ME","SALGUEIRO","PE","361032",20/08/2014,2,"GENEROS DE ALIMENTAÇÃO","CABROBO","PE",18/08/2014,21/08/2014,"´Visita àsobras do Projeto de Integração do Rio São Francisco (PISF)."
"02783295000145","SALGUEIRO PLAZA HOTEL LTDA - ME","SALGUEIRO","PE","040163",20/08/2014,48,"FORNECIMENTO DE ALIMENTAÇÃO","CABROBO","PE",18/08/2014,21/08/2014,"´Visita àsobras do Projeto de Integração do Rio São Francisco (PISF)."
"13320121000162","MG PEREIRA RESTAURANTE -ME","CABROBÓ","PE","856",21/08/2014,1475,"FORNECIMENTO DE ALIMENTAÇÃO","CABROBO","PE",18/08/2014,21/08/2014,"´Visita àsobras do Projeto de Integração do Rio São Francisco (PISF)."
"11727781000137","HOTEIS E TURISMO FLORESTA S/A","FLORESTA","PE","28",21/08/2014,4680,"FORNECIMENTO DE ALIMENTAÇÃO","PAULO AFONSO","BA",18/08/2014,21/08/2014,"Visita à Comunidade Batatinha"
"11727781000137","HOTEIS E TURISMO FLORESTA S/A","FLORESTA","PE","29",21/08/2014,780,"FORNECIMENTO DE ALIMENTAÇÃO","PAULO AFONSO","BA",18/08/2014,21/08/2014,"Visita à Comunidade Batatinha"
"11727781000137","HOTEIS E TURISMO FLORESTA S/A","FLORESTA","PE","27",21/08/2014,960,"FORNECIMENTO DE ALIMENTAÇÃO","PAULO AFONSO","BA",18/08/2014,21/08/2014,"Visita à Comunidade Batatinha"
"02586051000172","FRENESI GERSON NUNES MAGALHAES","PAULO AFONSO","BA","1744",21/08/2014,368,"FORNECIMENTO DE ALIMENTAÇÃO","PAULO AFONSO","BA",18/08/2014,21/08/2014,"Visita à Comunidade Batatinha"
"02586051000172","FRENESI GERSON NUNES MAGALHAES","PAULO AFONSO","BA","1728",21/08/2014,272,"FORNECIMENTO DE ALIMENTAÇÃO","PAULO AFONSO","BA",18/08/2014,21/08/2014,"Visita à Comunidade Batatinha"
"02586051000172","FRENESI GERSON NUNES MAGALHAES","PAULO AFONSO","BA","1729",21/08/2014,128,"FORNECIMENTO DE ALIMENTAÇÃO","PAULO AFONSO","BA",18/08/2014,21/08/2014,"Visita à Comunidade Batatinha"
"04367573000109","HOTEL BELVEDERE LTDA.","PAULO AFONSO","BA","446127",21/08/2014,90,"FORNECIMENTO DE ALIMENTAÇÃO","PAULO AFONSO","BA",18/08/2014,21/08/2014,"Visita à Comunidade Batatinha"
"39346861006100","CONCUSUD BRASIL COMERCIAL LTDA","PAULO AFONSO","BA","100852",21/08/2014,"2514,89","GENEROS DE ALIMENTAÇÃO","PAULO AFONSO","BA",18/08/2014,21/08/2014,"Visita à Comunidade Batatinha"
"15112944000128","T & D EMPREENDIMENTOS TURISTICOS LTDA EPP","PETROLINA","PE","851",21/08/2014,"256,5","FORNECIMENTO DE ALIMENTAÇÃO","CABROBO","PE",18/08/2014,21/08/2014,"´Visita àsobras do Projeto de Integração do Rio São Francisco (PISF)."
"04244994000142","RICARDO RUFINO CECILIO - ME","SALGUEIRO","PE","360",21/08/2014,"3101,5","FORNECIMENTO DE ALIMENTAÇÃO","CABROBO","PE",18/08/2014,21/08/2014,"´Visita àsobras do Projeto de Integração do Rio São Francisco (PISF)."
"90566456000106","CARLES ARTHUR STIGGER","PELOTAS","RS","19721",22/08/2014,338,"FORNECIMENTO DE ALIMENTAÇÃO","RIO GRANDE","RS",21/08/2014,23/08/2014,"Visita às obras dos cascos do FPCO Replicantes P-66 e P-67, no Polo Naval Rio Grande. Evento cancelado."
"14450326000125","LIANA DA SILVA RAMOS","PELOTAS","RS","338108",22/08/2014,700,"FORNECIMENTO DE ALIMENTAÇÃO","RIO GRANDE","RS",21/08/2014,23/08/2014,"Visita às obras dos cascos do FPCO Replicantes P-66 e P-67, no Polo Naval Rio Grande. Evento cancelado."
"05802605000110","ÂNGELO EDELBERTO GONZAGA DE ARAÚJO","PETROLINA","PE","94",22/08/2014,"1224,85","FORNECIMENTO DE ALIMENTAÇÃO","CABROBO","PE",18/08/2014,21/08/2014,"´Visita àsobras do Projeto de Integração do Rio São Francisco (PISF)."
"93209765000540","SUPERMERCADOS DO BRASIL S/A","RIO GRANDE","RS","177389",22/08/2014,"3,76","GENEROS DE ALIMENTAÇÃO","RIO GRANDE","RS",21/08/2014,23/08/2014,"Visita às obras dos cascos do FPCO Replicantes P-66 e P-67, no Polo Naval Rio Grande. Evento cancelado."
"90329079000191","ZORAIDA JULIANO DOS SANTOS & FILHO LTDA","RIO GRANDE","RS","69",22/08/2014,4200,"FORNECIMENTO DE ALIMENTAÇÃO","RIO GRANDE","RS",21/08/2014,23/08/2014,"Visita às obras dos cascos do FPCO Replicantes P-66 e P-67, no Polo Naval Rio Grande. Evento cancelado."
"88212113005080","COMERCIO DE MEDICAMENTOS BRAIR LTDA","RIO GRANDE","RS","204939",22/08/2014,"11,96","GENEROS DE ALIMENTAÇÃO","RIO GRANDE","RS",21/08/2014,23/08/2014,"Visita às obras dos cascos do FPCO Replicantes P-66 e P-67, no Polo Naval Rio Grande. Evento cancelado."
"08860301000105","RESTAURANTE DOS BOMBEIROS LTDA-GARCIAS GRILL","PORTO ALEGRE","RS","94290",23/08/2014,1860,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",20/08/2014,23/08/2014,"22/08 /14-Comício no Ginásio de Esportes Gigantinho- Práia de Belas; 23/08/14- Café comlideranças no Plaza São Rafael Hotel."
"94629334000172","BRESCIA ALIMENTOS LTDA-PÃO NO CESTO","PORTO ALEGRE","RS","12183",23/08/2014,"9873,5","FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",20/08/2014,23/08/2014,"22/08 /14-Comício no Ginásio de Esportes Gigantinho- Práia de Belas; 23/08/14- Café comlideranças no Plaza São Rafael Hotel."
"93489243000701","COML - BUFFON COMB. E TRANSPORTE LTDA","RIO GRANDE","RS","249900",23/08/2014,10,"GENEROS DE ALIMENTAÇÃO","RIO GRANDE","RS",21/08/2014,23/08/2014,"Visita às obras dos cascos do FPCO Replicantes P-66 e P-67, no Polo Naval Rio Grande. Evento cancelado."
"01152787000170","SALEN'S RESTAURANTES LTDA","SÃO PAULO","SP","36067",25/08/2014,648,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",25/08/2014,26/08/2014,"Debate Band  com os candidatos a Presidente"
"34076810000143","FARMÁCIA ANDINA LTDA","RIO DE JANEIRO","RJ","254276",26/08/2014,"4,4","GENEROS DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",26/08/2014,27/08/2014,"Participar de almoço no Restaurante Popular de Bangu (evento eleitoral)"
"27833615000406","PRINCESA AUTO SERVIÇO DE COMBUSTÍVEIS LTDA","RIO GRANDE","RS","222228",26/08/2014,"3,96","GENEROS DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",26/08/2014,27/08/2014,"Participar de almoço no Restaurante Popular de Bangu (evento eleitoral)"
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","6891",26/08/2014,3000,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",25/08/2014,26/08/2014,"Debate Band  com os candidatos a Presidente"
"15811882000142","GV AUGUSTA US LANCHONETE LTDA","SÃO PAULO","SP","153583",26/08/2014,"114,3","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",25/08/2014,26/08/2014,"Debate Band  com os candidatos a Presidente"
"12382707000199","SERRA VERMELHA RESTAURANTE E BAR LTDA","RIO DE JANEIRO","RJ","0054",27/08/2014,7125,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",26/08/2014,27/08/2014,"Participar de almoço no Restaurante Popular de Bangu (evento eleitoral)"
"61412110044101","DROGARIA SÃO PAULO S. A.","SALVADOR","BA","68285",28/08/2014,"12,3","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",27/08/2014,29/08/2014,"Encontro com Grupos Culturais"
"04291216000104","VICCENZA RISTORANTE EIRELI EPP","SÃO JOSÉ DOS PINHAIS","PR","1204",28/08/2014,1229,"FORNECIMENTO DE ALIMENTAÇÃO","CURITIBA","PR",30/06/2014,03/07/2014,"entrega de 480 unidades habitacionais dos residenciais imbuia II e III e Aroeira IV, V e VI"
"05212382000130","UNILOJA BR DE CONVENIÊNCIA LTDA","JALES","SP","256360",29/08/2014,24,"GENEROS DE ALIMENTAÇÃO","JALES","SP",28/08/2014,30/08/2014,"Encontro com lideranças do PMDB de São Paulo"
"18666318000171","RIO VERMELHO PADARIA E CONVENIÊNCIA LTDA-ME","SALVADOR","BA","87",29/08/2014,6426,"FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",27/08/2014,29/08/2014,"Encontro com Grupos Culturais"
